Area,Perimeter,MajorAxisLength,MinorAxisLength,AspectRatio,Eccentricity,ConvexArea,EquivDiameter,Extent,Solidity,roundness,Compactness,ShapeFactor1,ShapeFactor2,ShapeFactor3,ShapeFactor4,Class,id,AreaPerimeterRatio,AxisRatio,RoundnessCompactness,ShapeIndex,SolidityDeficit,EquivDiameterMajorRatio
1.9763667707652068,1.5936178559846255,1.6778327760272496,1.528382700911497,1.0020990548141169,0.9804948683749285,1.9938144375113378,1.769838674456208,-1.033083699845952,-2.1044310224161684,-0.7523555564270281,-1.0468742043559156,-1.2680155222700271,-1.3077946109381253,-1.0434213823602665,-2.401328564413711,2,10,2.1441725371243945,-0.9121395112592577,-0.9662190988657839,-1.349138999884907,2.1044310224161733,-0.9009859801242169
2.293027553920829,1.8951540500960418,1.1476044574554325,2.456160644054012,-0.7015802509937915,-0.580192931068622,2.3016465833168365,2.0055072287370717,-0.42872518226048656,-1.6045267732470503,-1.1903333922623809,0.6463234934732256,-1.9864297718243682,-0.6195627777662945,0.6276374719120327,-0.04692609129103053,0,11,2.298685575313611,0.393390971221212,-0.2788028733996925,-1.1362499115321405,1.6045267732470552,0.6649902832444426
1.381664964452979,1.1634804615954266,1.325161901083882,0.9433992920211708,1.1265915366176034,1.0499221266824468,1.3572148519375908,1.3043793591686725,-1.429827955778096,0.7861951621305066,-0.6075552343125169,-1.0959733606723732,-0.9112480544374773,-1.216347911326385,-1.0886001745236673,-0.6415015191024337,2,12,1.6041534732996645,-0.999872282210547,-0.9272197704987608,-1.2147012455351667,-0.7861951621305017,-0.946395983599621
-1.1455653824427712,-1.1615326989421644,-1.0970555250516763,-1.228927019760007,-0.5099126376987783,-0.3191334026658022,-1.1421051178640502,-1.2364175713472145,-0.6223498605417027,0.31103835863618456,0.672134089519379,0.45274306183013985,1.3590698074130239,1.0401890867754917,0.42546299424643524,1.0431045097938445,3,13,-1.3669283702215693,0.43932771142988286,0.5714626569664079,1.4519532755854525,-0.3110383586361797,0.4859548632256105
1.6045121352863685,1.2980311273343481,1.3698357166613795,1.255127628214505,0.8572975088290353,0.8946746578550179,1.5717234982872526,1.4825682567861773,0.9146429114018695,1.1915975204903886,-0.5148346399273073,-0.8732514374806133,-1.1363099450327978,-1.168213858555123,-0.8821797246013686,-0.20724371185580337,2,14,1.8549111809516168,-0.8064138140428331,-0.7629913438493929,-1.2332169910875415,-1.1915975204903837,-0.7404086700701517
-1.3399391126166382,-1.4122639360023554,-1.4037308209548978,-1.3377226254313732,-1.0351178464195432,-1.1257316538829272,-1.3351056139484994,-1.5025295587651808,0.4505519315443942,0.3644977903627821,1.0006284398386207,1.067492828258822,1.539189411636645,1.9185906276621354,1.0774271599774858,0.6776929912234341,3,15,-1.6644739006894322,1.0803499501051093,1.111991083094857,2.4102648754940046,-0.3644977903627772,1.0545143075084031
1.7389110249665773,1.3680335181100427,1.2688349494822697,1.6258334709192008,0.3604675636860557,0.5511081282273336,1.720770292619064,1.5877890824914944,-0.03835171920447228,0.1512997689831014,-0.41463485070441186,-0.4433625155267137,-1.3740578069134395,-1.009591809748605,-0.4730036241700798,-0.08982782473423578,2,16,2.0170383774515135,-0.41025991753636304,-0.4791722842567114,-1.1906766341350994,-0.1512997689830965,-0.3428202204000499
1.6091337571844626,1.2683206877684507,1.3673181682579183,1.2948042831413482,0.8132534034554298,0.8674160607695752,1.5932837263981434,1.4862138138498904,0.3769716218721733,0.06687437875457564,-0.3478354454969724,-0.8608787825695566,-1.1438640240527946,-1.1639178147290465,-0.8706011767410046,-1.4076603993632175,2,17,1.9080800501158584,-0.7734371260644345,-0.6791571117496495,-1.2321859111631026,-0.06687437875457072,-0.7289656566935369
-0.277762907416728,0.2716561159385219,-0.5830264555409849,0.3778176011206136,-1.2254286664778729,-1.5046308336234944,-0.2658432864779356,-0.2171791462572525,-0.25949051617247215,-1.5353891852171662,-2.839862537934731,1.3113359430080092,-0.48145652505623865,0.8796281355156953,1.3440549809071916,0.5056626127024813,5,18,-0.8590747470887784,1.343500208732144,-0.8269607915220161,0.3912988835288074,1.535389185217171,1.2800358341279774
1.8781971469987935,1.4135582586935445,1.4921858642616213,1.5679002175654582,0.7133674468657827,0.8034727625299442,1.8570580147596476,1.695153942020588,1.6903531613785596,0.27011866588666816,-0.18430697098765364,-0.7700590376679515,-1.3246900899593146,-1.1781968769354183,-0.7852513006248161,-1.017799240573117,2,19,2.2214793259266163,-0.6971804847208949,-0.5527219828758632,-1.2816197563502831,-0.2701186658866633,-0.6449698156033495
0.9723061328815609,0.9558288349380744,1.0697410975330697,0.5352512716429241,1.2120898917001601,1.0954366099832225,0.9553301168367561,0.9637529532902256,0.3665265135924453,0.5242810495043182,-1.0562988965688374,-1.1425869438682135,-0.6113557034436392,-1.1453082111765471,-1.131320876034073,0.3467328311534735,2,20,1.0544694279262692,-1.0585071938927002,-1.1548921349171164,-1.0992008962383257,-0.5242810495043132,-0.9895071719321276
-0.840432092986993,-0.8298855698042255,-1.1067330706623892,-0.24447847161938766,-1.5679461731194408,-2.1640868882392192,-0.8360436188116197,-0.8510278522366903,0.27089931659605715,-0.2264911570092737,0.5472691626705124,1.8023767480608714,0.10538812099608233,1.8785290018835632,1.8948079445231578,0.9334054942013895,5,21,-0.8850890378409195,1.8671743945148642,1.3027640547972712,1.4775657093845092,0.2264911570092786,1.734181410893173
-0.6647573387686333,-0.6853330569038876,-0.7375266980475612,-0.40429987663031225,-0.7547883575404998,-0.6587906218162861,-0.6631972490047426,-0.6437531108107148,1.0362883595343573,0.012430767998568255,0.7686956151239065,0.72178851026247,0.28716330309750365,0.7431266499066725,0.7072308740872209,0.5476637457909952,3,22,-0.5722094901384195,0.7238907077873449,0.7815501549105361,0.6575209499274404,-0.012430767998563349,0.7347851011550208
-1.0208878353757949,-1.0143137294223965,-0.9341895283407721,-1.1149005871811053,-0.31373174785831615,-0.0830114643155295,-1.018003611612231,-1.0746460259631951,-0.2950021442239638,0.2310417597088176,0.5440795781078465,0.2420727621266101,1.1857988527591599,0.714513059438518,0.20870369713777018,1.1276488536606768,3,23,-1.1773590439414428,0.22732444475967298,0.3819495130497131,1.057034572899708,-0.2310417597088127,0.29111365291953284
1.5157451215884916,1.3793053574558136,1.1657084069851795,1.379301673615656,0.45103726001155087,0.62014619140352,1.5157918920285642,1.4121612552205869,1.161955902907406,-0.9537277774659463,-1.2105811404868354,-0.5205319285727744,-1.2229514919744076,-0.9952002065349153,-0.5474980059493134,0.11360052279804633,0,24,1.5630532968205966,-0.48663259877551984,-0.8992545127779323,-1.1446234009941993,0.9537277774659513,-0.4141913717092815
-0.2750005586960281,-0.22522700877023127,-0.16742238251206254,-0.3011802564464028,0.15463744135589658,0.38168747273181636,-0.276831711916095,-0.21426419082541664,-1.3732838837081238,0.07714977975672882,-0.025074125832225534,-0.25549705311743787,0.18920839010221593,-0.2228545253531738,-0.289742249870866,-0.23092541728716215,6,25,-0.17603284797555482,-0.2290878404358352,-0.18669923007552458,-0.17060717925362126,-0.07714977975672392,-0.1690703651900154
1.9364189584966232,1.506214991380163,1.5272949514938576,1.6229428349214772,0.7073420122557562,0.799518037450731,1.9100211838146626,1.7395437959651272,1.687199795698382,0.563599260781702,-0.45740379493108735,-0.7705496597971824,-1.354193496650829,-1.1892436256352115,-0.7857140720823856,-1.296137400608534,2,26,2.1958931593485795,-0.6925138526277462,-0.6799164453063872,-1.2949155187435142,-0.5635992607816971,-0.6454235739622471
-0.3646175258464281,-0.3315216658265805,-0.2649414727807321,-0.3572342515533233,0.04631529370094534,0.284800489868516,-0.36781170831640064,-0.30970939792617524,-0.6591815844596493,0.3271292782565613,0.1641600736117072,-0.16711984402805885,0.2656019329497164,-0.1148924811645536,-0.20259532383907444,-0.9740554441760231,6,27,-0.258543328990571,-0.12924173268597577,-0.044287394379668346,-0.055570082494754716,-0.3271292782565564,-0.08733353561948883
0.03926973037437296,0.4031767173371824,0.4993821153678175,-0.5177812381279755,1.655382715526887,1.306556152194256,0.045790542062092314,0.10702076074729422,1.1436532415721903,-1.0356831091921272,-2.1538869725605085,-1.4741199321076914,0.42895816825465055,-1.0305563920065084,-1.4303617278313447,-0.0294201117781275,4,28,-0.26894808862274167,-1.3430657295536956,-1.811057740315627,-0.7660285586976661,1.0356831091921321,-1.296129836711514
-0.11972468733822174,-0.11031115995619983,-0.09119912356111246,-0.0588519771948049,0.009533791623719312,0.2505775527346064,-0.1267954385163924,-0.05303894399610214,-1.067062846336146,0.528922196015452,0.11900616673870558,-0.10522751864804862,-0.07225855491188557,-0.21368956282838802,-0.14120816257211616,0.2694523375140945,6,29,0.062210059752968394,-0.09459501117503977,-0.03084006443365767,-0.2545404203921746,-0.5289221960154471,-0.030091600697163493
-0.9663845702327538,-0.9649842819629509,-0.8447481480091954,-1.086363862061199,-0.16555547945544483,0.07764275856262498,-0.9671756342300339,-1.0058639823659143,0.0778071391411235,0.770160138332918,0.6111239780418057,0.07356690575870174,1.1599053778916573,0.5234286096494819,0.03777613158117938,0.4453832368022096,3,30,-1.0757579181275947,0.07575539896769624,0.31599468075437687,0.8659687411209948,-0.7701601383329131,0.13526878515896032
-0.9961860631618435,-0.9620174537480516,-0.8839755363651746,-1.100838024689742,-0.22778754421766112,0.011874806540096662,-0.9929541678408818,-1.0433334917496369,-0.4780282449554412,0.13847416162929474,0.3096448022126871,0.1233451673705627,1.1964477848975263,0.5930032352327453,0.08804329637429247,-0.21975278119778924,3,31,-1.1779006422062055,0.1385550060942712,0.19515343113975175,0.9477201183727635,-0.13847416162928983,0.1813068681399456
2.5598332548768954,2.824013686506607,2.9736372082499822,2.456160644054012,-0.052497552536749176,0.19125531424479753,2.564249120150575,2.6411771303048326,0.7559072674259254,0.45563592345262766,-0.21866656399982665,-0.06322786271150424,-2.5155963026821664,-1.4325828798807192,-0.0993840858685234,-0.6432081184754574,1,32,1.580903089176145,-1.384586925186486,-0.1727263665236059,-1.6633517367840844,-0.45563592345262277,-1.855216753257393
-0.6845718786305771,-0.6604496415739545,-0.5576008881003006,-0.7466477561811634,-0.026702008314873453,0.21617396488268928,-0.6836638423563854,-0.6666627057934076,0.6416129569086914,0.1258868206651263,0.4073944866743355,-0.07166708275277456,0.7040210108270899,0.16765942359258912,-0.10779887991108945,0.16968299159193376,6,33,-0.6714418527510684,-0.0600836748947905,0.13002548278436762,0.3509214904070174,-0.12588682066512139,0.0009472118807998381
-0.09597911275835878,0.051884231920126686,0.08817556058416992,-0.2593619270620587,0.5572820924733608,0.697239305792637,-0.0857060182760712,-0.028822512007504977,-0.08532352921963136,-1.3914416500701827,-0.8194826238693087,-0.6213804272810589,0.1447056545990291,-0.5310759411153905,-0.6441626388252806,-0.254984805229787,4,34,-0.11766346888809422,-0.5737627175887592,-0.7680094411384933,-0.4337136867307148,1.3914416500701876,-0.5074624382693308
0.578193341364775,0.7220343401206631,0.9649984296169136,0.07172022586531746,1.6328856097065336,1.2967512610918888,0.60661686217365,0.6171545574543122,-1.4101336070700479,-2.3193972547331554,-1.4239641654087678,-1.5690033413385047,-0.08162025085926951,-1.2330685666925347,-1.514395460649979,-2.401328564413711,4,35,0.5303564461787088,-1.3293617184011814,-1.5400623896557744,-1.0465667516086559,2.3193972547331603,-1.3838840114504973
-1.1415281035432865,-1.1095473342175157,-1.0804613428732441,-1.242762012932723,-0.45684041730729197,-0.252387743627441,-1.1357516206912757,-1.231077079254097,-0.1378878977827064,-0.1243830849034053,0.22912957978976428,0.39283735178643564,1.3819704793939638,0.983125097173809,0.3634797076010794,0.9775882858056427,3,36,-1.4345909359538445,0.38064095926341424,0.3105428173331104,1.4086337177486594,0.1243830849034102,0.4305502757465634
0.4709398400745215,0.4468254528682782,0.651891865585557,0.7931392646183458,-0.3584805782277512,-0.13438680432253394,0.4667878465269295,0.5192276690258406,-1.0489697156537698,-0.21837182387577944,-0.3568678193555619,0.2623249667179472,-0.8073274659772018,-0.2683180612962697,0.22939346087722587,-0.14138894640094585,0,37,0.6811135467520051,-0.35061650924604526,-0.05997115321099052,-0.5484383639465072,0.21837182387578433,-0.8519532061636671
2.5598332548768954,2.824013686506607,2.4965936386148266,2.456160644054012,-0.9761721015166299,-1.0193995789853967,2.564249120150575,2.6411771303048326,1.2701054315316735,0.9198521439004319,0.7659433492336272,0.9762091117803606,-2.5155963026821664,-1.0053076713582796,0.9787862650532857,-0.07468915382084591,1,38,1.580903089176145,-1.0170566614706165,0.9321019432462827,-1.4687381034653293,-0.9198521439004269,-1.104370585847927
-0.5301990828160765,-0.6450938024652241,-0.792083202858101,0.0671303522543024,-1.3000032136474435,-1.6701095540236441,-0.5380541858393537,-0.49109394016980745,0.5996215061906506,1.1306589338600226,1.4809877149296389,1.42424946038765,-0.2092578206347799,1.190866960366999,1.4690629066982157,1.0282250112577924,5,39,-0.23249706487091842,1.4517624545558494,1.5913303261679588,0.7609435190349454,-1.1306589338600177,1.384465392623561
1.6515251856290503,1.2691058696583626,1.2698388559776808,1.506318597903281,0.472609195392406,0.6361302951045634,1.6461427397618014,1.5195607688395198,-0.10186349020601254,-0.6353930661428379,-0.2059337301676376,-0.5718355597231105,-1.2794479696539867,-1.0479021495550869,-0.5967706331384672,-1.4725417341113751,2,40,1.9915794987355466,-0.504535016534088,-0.451633735414984,-1.1911116194151914,0.6353930661428427,-0.4616402128629278
-0.4503565803696917,-0.5568425198454882,-0.7137810857840312,0.14510555252600582,-1.237913844018655,-1.531607228475475,-0.4591562496364556,-0.40278371089290055,0.9680825717297329,1.1365956897741636,1.3343187215753949,1.3377700416756477,-0.28065590048452355,1.0454119424325714,1.373232884999959,0.9240775909187441,5,41,-0.1428299319790811,1.3614158058128505,1.4574929959365603,0.6141237100311596,-1.1365956897741587,1.3044837595593344
-0.2760098784208992,-0.4587053229608324,-0.7765880434698963,0.7617523022877032,-1.8211216638654413,-2.1640868882392192,-0.2898511733357152,-0.21532907498430198,1.0230603349564078,1.5029773441019525,1.7708209348366275,2.1901775440604663,-0.8009719148897338,1.6109012068341169,2.291879008203675,0.9116583972534448,5,42,0.19684784667072272,2.3024149919809345,2.2366681880254538,0.7310290952951548,-1.5029773441019476,2.092844101156437
-0.21847865410324466,-0.29788004713401506,-0.31009211659124297,0.038769157778270454,-0.46510409856153045,-0.2626340963023216,-0.23063866279928272,-0.1549859543595817,0.0017468365839770086,1.2233366185371217,0.8720835469557773,0.40170660690165877,-0.18101270950743867,0.1719384944266651,0.37263920810128276,0.9690075997625209,5,43,0.09173438544387842,0.3897122122324217,0.642931632012965,0.0008356776453102778,-1.2233366185371168,0.43875312353097
0.022642515959390618,0.20118999357683923,0.5273712740189987,-0.579688404311721,1.8019510066442808,1.3683087482497975,0.017199804784606466,0.09050679411465756,1.1765062407317268,0.22118959989998946,-1.099233075766427,-1.5819448196171568,0.5093186477182143,-1.0762118298863514,-1.525803636870864,-0.3675586499959898,4,44,-0.03468280085285646,-1.430552492368627,-1.405758202434109,-0.7853913474045154,-0.22118959989998455,-1.395853108634625
-0.7277070163461223,-0.7298302104502566,-0.746378449594463,-0.5724132677371816,-0.590421187409783,-0.42480682098679756,-0.7267842985781674,-0.7169360566462049,0.573122370186556,0.17211466947071902,0.637196763227667,0.5398489764169674,0.47401390290880546,0.657784056733295,0.5160805627437567,0.9024843884254826,6,45,-0.6931479294224591,0.5303292574131703,0.6052237350734782,0.6739445442745807,-0.1721146694707141,0.5665159192776404
-0.06697445119100941,-0.07716489091230341,-0.0818485509548218,0.055540669777371446,-0.09956798293090176,0.1448414913837236,-0.07117629933177512,0.0006057295862320471,1.085438420174995,0.16461672432158356,0.20075352948061764,-0.002856894670821006,-0.17875160034373175,-0.17788653725343787,-0.03902865156780119,-0.009119436870098658,6,46,0.14939342691859323,0.010477793864693254,0.06817437743441931,-0.2644979178533671,-0.16461672432157867,0.06458722353001295
-0.8828235214315805,-0.8855228207685282,-0.8553715225190549,-0.8309574833431733,-0.5040210557392658,-0.31161270606249464,-0.8807784882494346,-0.9025247015232456,-0.8170996395338816,0.1874762848004656,0.6615534512753973,0.4398409880842791,0.8003295407137706,0.7282671665796445,0.412090225558708,0.7506023747302245,3,47,-0.9315358895639688,0.43276250674243283,0.5584000207164111,0.8878031630113282,-0.1874762848004607,0.47402220984427057
-1.1415281035432865,-1.1025175849481108,-1.0386935108860202,-1.2957893390135313,-0.29761770220797573,-0.0648484063580434,-1.1321582493394604,-1.231077079254097,-1.160822833413605,-0.7875842751737564,0.1652812042782778,0.20064018572875092,1.4888110629190343,0.8198749656654082,0.1664738942354095,-0.011431355614391158,3,48,-1.4454397252446607,0.21049652870627716,0.16760964506256693,1.302840055219412,0.7875842751737613,0.2527941871817494
-1.3213463808426962,-1.4367046984547545,-1.407381347112871,-1.2730866255045974,-1.118969424301738,-1.2855788924774159,-1.3172429128807805,-1.4762627764295764,0.5403746088060928,0.48482380167528816,1.4904318424587393,1.186982005759673,1.4240009346377887,2.00707271649241,1.2075119639009568,1.1948920627156352,3,49,-1.5541209167467194,1.1940464146242282,1.4482713967317598,2.4237877667859378,-0.4848238016752832,1.1650254521524877
-0.5508104540397607,-0.6281043634513098,-0.8542927618546606,0.13446938589503388,-1.4610823319123039,-2.0672394525637934,-0.5552919527589308,-0.5141587336687286,0.3640237306255921,0.7089873783529561,1.1763617423053319,1.6424654648264627,-0.2673045994052664,1.3984425643054375,1.7134216551886188,0.7369064819093363,5,50,-0.3223253936684765,1.6963110981656395,1.5582492019721808,0.8855757594153397,-0.7089873783529512,1.586285347656775
0.4541532593871911,0.693994388199745,1.0881443557760853,-0.40377048260259263,2.2377489418164376,1.6360223854253375,0.443873594428398,0.5037499574872714,0.6080798010996343,0.34518414669217945,-1.802914744372486,-2.066443475357241,0.30763002163838943,-1.4096877179477758,-1.9436627722637134,-0.4874170268560647,4,51,0.29387310742223677,-1.8358768224627353,-1.9536517199876677,-1.1081122909535275,-0.34518414669217456,-1.8439480921653193
0.29276834758937526,0.3773447601268195,0.37402529359764813,0.20972505336875868,0.4842027496959676,0.644649841304172,0.28623395555963727,0.35276691905738905,0.195091151596875,0.11831170242176227,-0.7921392367108206,-0.5912561082074423,-0.28759619781279333,-0.6754949275886571,-0.6153697252949354,-1.925691744635445,2,52,0.36452073390519957,-0.5141114487683791,-0.7389247100618955,-0.6746616626000739,-0.11831170242175736,-0.4796015637359217
1.1691766013222145,0.9695352651102809,1.0341181187710902,0.9851431255245714,0.6574791641706628,0.7663505515734248,1.1754110926740151,1.1298391205549827,-0.5319675333145012,-1.307446581030298,-0.3723208416730952,-0.7362539155373208,-0.9243991382666235,-1.0115401527793224,-0.7533207301154826,-1.6880189189341772,2,53,1.4499895949025972,-0.6535986010176996,-0.6213616520576811,-1.0816707915362687,1.3074465810303029,-0.6137047017275477
-0.5830024410540715,-0.7138683584734746,-0.9562359391496967,0.24161970322754095,-1.7150459796655775,-2.1640868882392192,-0.5908090435116545,-0.550409124066142,0.8696648951194841,1.2051517763210162,1.668137667068182,2.0245304413088894,-0.3692113652448898,1.776458313068201,2.150048157778455,0.9411703191004828,5,54,-0.27654340101982366,2.1145760905354267,2.072867613196614,1.106766500074746,-1.2051517763210111,1.9396431894510597
2.5598332548768954,2.824013686506607,2.9736372082499822,2.456160644054012,0.32691007056368326,0.5247092932861169,2.564249120150575,2.6411771303048326,-1.1254845620980813,-1.550550342493578,-0.5865540674228547,-0.48749143264440487,-2.5155963026821664,-1.5752003451710779,-0.5156587159877902,-2.401328564413711,1,55,1.580903089176145,-1.384586925186486,-0.585302062303832,-1.7283105795656462,1.550550342493583,-1.855216753257393
-1.0612075022798575,-1.1182212227463322,-1.055777581742758,-1.023248478677256,-0.6772125501583234,-0.5451361959919007,-1.0602387444574788,-1.1262670397847105,1.3245539522222083,0.6263490248647872,1.1203192634634809,0.6269681014049858,1.07143746376792,1.084818170936553,0.6072935590987022,0.3535452432253151,3,56,-1.1462513114794686,0.6311994718240584,0.9068678070271583,1.345561947118472,-0.6263490248647823,0.6470891931437515
-0.28100335495447215,-0.19374068801708613,-0.13473229619820612,-0.3527130527760856,0.2749601725994448,0.4829300712773848,-0.27969599342841145,-0.22060076702763304,0.3058488316975747,-0.28828136529183856,-0.2831079295993002,-0.38089558314564026,0.25820286423909417,-0.29695948311738,-0.4123677889022288,-0.8560102664783699,6,57,-0.23965986810483653,-0.33631169552449464,-0.381579542416689,-0.2072176881751813,0.2882813652918435,-0.28504685260036344
0.3388783223887512,0.6731580848929779,0.8335707652902794,-0.33728881644915326,1.9913803095883067,1.4430027085107466,0.33539544188012294,0.39631699095744594,0.604274785362752,-0.20098423531080542,-2.1894522047991454,-1.698959154552061,0.22007932438900804,-1.225946164686218,-1.6283713804449498,0.191740006792887,4,58,0.06497893120433408,-1.5392055227728572,-1.9358613602237345,-0.9755862706218403,0.20098423531081033,-1.5040753624310121
-0.8040434608008495,-0.8013713469430936,-0.7662740580166659,-0.7554930550964123,-0.41930217995500974,-0.20650398197570902,-0.8063592467748858,-0.807299363272024,-0.7549258532813112,0.755657502467853,0.61224270348566,0.3513350628854139,0.6984170750199358,0.5817817319149388,0.32069937724581044,0.9500643816055035,3,59,-0.8159904334109488,0.3397392087721676,0.48087131299642255,0.7113577420514708,-0.7556575024678481,0.3921663354791143
0.021473829962171412,0.3313404789259899,0.5169029494036145,-0.5709803841703615,1.768926496063687,1.3547084947915518,0.025115637327735515,0.08934414648800634,-2.6785657824055984,-0.7290036906019263,-1.8521080608072733,-1.5576107274107847,0.4969846941578459,-1.0643008159994864,-1.504342015498427,-0.276276846957856,4,60,-0.2162670769087287,-1.4111072908880802,-1.7204484198595047,-0.7781918486655417,0.7290036906019312,-1.3733474019267606
-0.3863444609765488,-0.5247238378387239,-0.6405550980185071,0.1783566829875676,-1.146476184233046,-1.3403690832069963,-0.39838140372966874,-0.3331284406683924,0.780617208298444,1.4506766511642324,1.5349313404163625,1.2229702858600469,-0.3164230274674398,0.897861949430391,1.2469059150277888,1.2000953488539887,5,61,-0.009589842090662194,1.23210388430332,1.494785637115495,0.48610066916527883,-1.4506766511642275,1.198309688523066
-0.4581655277147472,-0.4627945924009065,-0.30951791560352165,-0.5462658279394592,0.19354088513800546,0.41512887437180435,-0.46550974680923024,-0.4113497138089518,0.9282527471940732,0.9606193617098537,0.5178492018793243,-0.27862322448637455,0.45294289733460275,-0.12934942673385472,-0.3124476635958536,0.42668522309080936,3,62,-0.31747594181714134,-0.2641710340873782,0.06258089177070814,0.0001051958691285704,-0.9606193617098489,-0.19045891035094029
-0.025698586652858357,0.1226507258772782,0.14016791960846278,-0.06152525859647065,0.40788737158826843,0.5876491638812262,0.011471241759973598,0.04220219721940518,-2.2501859090205576,-2.3193972547331554,-0.8772892901993566,-0.6117762141440101,0.05757098020761152,-0.55730137124366,-0.6349904561688989,-2.401328564413711,4,63,-0.04256510776760847,-0.450492460015071,-0.7900587900005152,-0.4813092687887601,2.3193972547331603,-0.4985798548472432
